SMILES,T1,T2,T3,T4,T5,K1,K2,K3,K4,K5,Intercept,Coefficients
CCOS(=O)(=O)O,280.0,350.0,420.0,490.0,560.0,0.151653216,0.141257775,0.130244836,0.11861439900000001,0.106366464,-2.677387327759771,258.28963115
CCCCCCCCCCCCCCCC(=O)OCC,297.15,373.8375,450.525,527.2125,603.9,0.13739579999999998,0.12297854999999999,0.1085613,0.09414404999999999,0.0797268,-3.177462398581493,414.523037
CCOC(=O),193.55,253.45,313.35,373.25,433.15,0.1948285,0.17506149999999998,0.15529449999999997,0.13552749999999997,0.11576049999999999,-2.683364280369152,245.25079394
CCOCCC(=O)OCC,218.0,273.9125,329.825,385.73749999999995,441.65,0.15275038,0.13960591037499998,0.12646144075,0.113316971125,0.1001725015,-2.80380280200448,233.98420228
O=C(OCC)CCCCCCCCCCC,271.4,340.5875,409.775,478.9625,548.15,0.14216958200000002,0.128306482625,0.11444338325,0.10058028387500001,0.0867171845,-3.039398100546952,343.93460705
C(C)(C)(C)C(=O)OCC,183.6,235.625,287.65,339.67499999999995,391.7,0.15216244,0.13930706250000002,0.12645168500000004,0.11359630750000002,0.10074093000000002,-2.745015493013095,186.93364347
O=C(OCC)CCCCCCCCC,253.2,318.6875,384.17499999999995,449.66249999999997,515.15,0.1457646,0.13204496875,0.1183253375,0.10460570625,0.090886075,-2.95824849819183,304.70237592
N#CCC(=O)OCC,250.65,307.775,364.9,422.025,479.15,0.17888383400000002,0.16428039900000002,0.14967696400000002,0.13507352900000003,0.12047009400000001,-2.639378151469496,261.70059347
ClCC(=O)OCC,247.15,289.7,332.25,374.8,417.35,0.137550493,0.12806269399999998,0.118574895,0.109087096,0.09959929699999999,-2.854343813853198,234.92714217
CCC(CC)C(=O)O,258.15,322.73749999999995,387.325,451.9125,516.5,0.155363295,0.13981708375000002,0.1242708725,0.10872466125,0.09317845,-2.998635623154219,340.78507945
CCCC(=O)OCC,175.15,244.65,314.15,383.65,453.15,0.1668123955,0.1495048105,0.13219722550000002,0.1148896405,0.0975820555,-2.763644069434025,218.45814902
CC(C)(C)SCC,184.2,236.54,288.88,341.22,393.56,0.15444828000000002,0.14206463600000002,0.129680992,0.11729734800000001,0.10491370400000001,-2.674952701799079,175.36886589
c1c(C(=O)OCC)cccc1,238.45,316.1875,393.92499999999995,471.66249999999997,549.4,0.1570036075,0.140472728125,0.12394184875000001,0.10741096937500001,0.09088009000000001,-2.927252368612462,314.16251992
C=CC(=O)OCC,201.95,260.4625,318.975,377.4875,436.0,0.17531433000000002,0.1571403475,0.13896636499999998,0.12079238249999999,0.1026184,-2.851923927174508,267.94713529
CC(=O)OCC,189.6,229.7525,269.905,310.0575,350.21,0.18254552,0.16823918425,0.1539328485,0.13962651275,0.125320177,-2.607843901146698,193.24307998
CCOC(C)CO,191.58,246.9725,302.365,357.7575,413.15,0.1842447094,0.16839857692500002,0.15255244445000002,0.13670631197500002,0.12086017950000003,-2.565041252235801,198.4944753
CC(=O)OCCOCC,211.45,266.0225,320.595,375.1675,429.74,0.1573466055,0.143899395775,0.13045218604999997,0.11700497632499998,0.10355776659999999,-2.763443506942856,224.52003573
CCOCCOCCOC(=O)C,248.15,308.3875,368.625,428.8625,489.1,0.13309665050000002,0.12172802712500001,0.11035940375000002,0.098990780375,0.087622157,-2.958025049658957,268.55697717
CCOCCOCCOCCOCCO,290.0,356.7875,423.575,490.36249999999995,557.15,0.1658608,0.1502672545,0.134673709,0.11908016350000002,0.103486618,-2.888833964326421,362.18002729
CCOC(C)(C)C,179.2,220.7925,262.385,303.97749999999996,345.57,0.1494818822144,0.13754206977445668,0.12582225330278662,0.11432243279938993,0.1030426082642665,-2.754097089535498,173.39327653
c1(C=C)ccc(C(C)=C)cc1,235.47,305.35249999999996,375.235,445.11749999999995,515.0,0.14233760890000002,0.130168969175,0.11800032945000001,0.10583168972500001,0.09366305000000001,-2.806351416203757,240.4620902
C=Cc1cc(C)ccc1,186.81,251.29500000000002,315.78,380.265,444.75,0.1566257164,0.1432412098,0.12985670319999998,0.1164721966,0.10308769,-2.655866969588777,184.34604071
C=Cc1c(C)cccc1,204.58,264.175,323.77,383.365,442.96,0.15314736,0.1407516,0.12835584000000003,0.11596008000000002,0.10356432000000003,-2.683623786790857,195.80200234
CCO,159.05,207.575,256.1,304.625,353.15,0.2048108,0.19200019999999998,0.17918959999999998,0.166379,0.1535684,-2.166368618795545,109.78282682
CCS,125.26,170.98250000000002,216.70499999999998,262.4275,308.15,0.19376164399999998,0.1791030105,0.164444377,0.14978574349999998,0.13512711,-2.31595675465242,104.95889814
OCC1CO1,228.15,279.525,330.9,382.275,433.65,0.27025448150000003,0.24908849525000004,0.22792250900000002,0.20675652275000003,0.18559053650000004,-2.186297888118697,227.0600884
c1ccccc1(CCCCCCCCCCCC),275.93,357.1375,438.345,519.5525,600.76,0.1320621561,0.118563033375,0.10506391065,0.091564787925,0.0780656652,-3.106868321002087,357.65091029
C/C=C/CCCCCCCCC,243.0,305.0,367.0,429.0,491.0,0.15676636,0.14253860000000002,0.12831083999999998,0.11408307999999999,0.09985532,-2.844874475208306,279.92996833
C/C=CCCCCCCCCC,233.0,297.5,362.0,426.5,491.0,0.15915300999999998,0.144316075,0.12947914,0.114642205,0.09980527,-2.825235495079139,271.34279345
C=CCCCCCCCCCC,237.95,300.0,362.04999999999995,424.09999999999997,486.15,0.14769665,0.13448,0.12126335,0.10804670000000001,0.09483005,-2.876565874706588,267.28766818
CCCCCCCCCCCCO,296.95,356.9875,417.025,477.0625,537.1,0.1538005,0.138791125,0.12378175,0.10877237499999999,0.09376299999999999,-3.099994856849384,409.56722754
CC(C)(C)CCCCCCCCS,256.9,321.5875,386.275,450.9625,515.65,0.12423243699999999,0.11270059637499999,0.10116875574999999,0.08963691512499998,0.07810507449999998,-3.113109109206341,306.1092398
CCCCCCCCCCCC=O,315.15,366.86249999999995,418.575,470.2875,522.0,0.145856767,0.13415836525000002,0.1224599635,0.11076156175,0.09906316,-3.000628601470768,369.27563137
[Si]1(C)(C)O[Si](C)(C)O[Si](C)(C)O[Si](C)(C)O[Si](C)(C)O[Si](C)(C)O1,270.15,332.15,394.15,456.15,518.15,0.13805723600000003,0.12666411600000002,0.11527099600000001,0.10387787600000002,0.09248475600000002,-2.907575413922315,285.24981354
C(F)(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)(F),147.51,186.2325,224.95499999999998,263.6775,302.4,0.09146621590000001,0.083492865925,0.07551951595,0.06754616597499999,0.05957281600000001,-3.321363783057324,159.84037807
C=COC=C,172.05,221.2625,270.475,319.6875,368.9,0.18485056,0.16532304000000003,0.14579552,0.12626800000000002,0.10674048000000003,-2.834154796191334,235.10394693
c1(C=C)cc(C=C)ccc1,206.25,272.85,339.45,406.04999999999995,472.65,0.151149375,0.138248955,0.12534853499999998,0.112448115,0.099547695,-2.713226475538205,206.01278058
CC(C)(C)SSC(C)(C)C,268.2,319.5625,370.92499999999995,422.28749999999997,473.65,0.136863604,0.12675649125,0.11664937850000001,0.10654226575000002,0.09643515300000001,-2.879211458356906,264.41477358
[SiH3][SiH2][SiH2][SiH3],183.25,251.5575,319.865,388.1725,456.48,0.196716055,0.17453934205,0.15236262909999998,0.13018591615,0.10800920319999999,-2.741500553212214,259.05544447
CC(O)COC(C)COCCC,198.15,269.975,341.8,413.625,485.45,0.1777763015,0.15858537975,0.139394458,0.12020353625,0.10101261450000001,-2.790885539784981,264.73999012
COCC(C)OCC(C)OC(=O)C,245.0,304.3625,363.725,423.0875,482.45,0.12433090000000001,0.11286325225000002,0.1013956045,0.08992795675000001,0.07846030900000002,-3.123497562386184,293.16340732
CC(O)COCC(O)C,233.0,315.78999999999996,398.58,481.37,564.16,0.16976599999999997,0.15080708999999998,0.13184817999999998,0.11288926999999999,0.09393035999999999,-2.896446700436883,327.6860178
CCCNCCC,210.15,253.1125,296.075,339.0375,382.0,0.1564129,0.142922675,0.12943244999999998,0.11594222499999998,0.10245199999999999,-2.896505462476807,245.27239843
